"","id","x","y"
"826",826,339350.6277,8118918.737
"827",827,339352.5065,8118917.798
"828",828,339352.5065,8118917.798
"829",829,339354.3852,8118916.858
"830",830,339354.3852,8118916.858
"831",831,339356.264,8118915.919
"832",832,339356.264,8118915.919
"833",833,339358.1427,8118914.979
"834",834,339358.1427,8118914.979
"835",835,339360.0215,8118914.04
"836",836,339360.0215,8118914.04
"837",837,339361.9002,8118913.101
"838",838,339361.9002,8118913.101
"839",839,339363.779,8118912.161
"840",840,339363.779,8118912.161
"841",841,339365.6577,8118911.222
"842",842,339365.6577,8118911.222
"843",843,339367.5365,8118910.283
"844",844,339367.5365,8118910.283
"845",845,339369.4152,8118909.343
"846",846,339369.4152,8118909.343
"847",847,339371.294,8118908.404
"848",848,339371.294,8118908.404
"849",849,339373.1727,8118907.464
"850",850,339373.1727,8118907.464
"851",851,339375.0515,8118906.525
"852",852,339375.0515,8118906.525
"853",853,339376.9302,8118905.586
"854",854,339376.9302,8118905.586
"855",855,339378.809,8118904.646
"856",856,339378.809,8118904.646
"857",857,339380.6877,8118903.707
"858",858,339380.6877,8118903.707
"859",859,339382.5665,8118902.768
"860",860,339382.5665,8118902.768
"861",861,339384.4452,8118901.828
"862",862,339384.4452,8118901.828
"863",863,339386.324,8118900.889
"864",864,339386.324,8118900.889
"865",865,339388.2028,8118899.949
"866",866,339388.2028,8118899.949
"867",867,339390.0815,8118899.01
"868",868,339390.0815,8118899.01
"869",869,339391.9603,8118898.071
"870",870,339391.9603,8118898.071
"871",871,339393.839,8118897.131
"872",872,339393.839,8118897.131
"873",873,339395.7178,8118896.192
"874",874,339395.7178,8118896.192
"875",875,339397.5965,8118895.253
"876",876,339397.5965,8118895.253
"877",877,339399.4753,8118894.313
"878",878,339399.4753,8118894.313
"879",879,339401.354,8118893.374
"880",880,339401.354,8118893.374
"881",881,339403.2328,8118892.434
"882",882,339403.2328,8118892.434
"883",883,339405.1115,8118891.495
"884",884,339405.1115,8118891.495
"885",885,339406.9903,8118890.556
"886",886,339406.9903,8118890.556
"887",887,339408.869,8118889.616
"888",888,339408.869,8118889.616
"889",889,339410.7478,8118888.677
"890",890,339410.7478,8118888.677
"891",891,339412.6265,8118887.738
"892",892,339412.6265,8118887.738
"893",893,339414.5053,8118886.798
"894",894,339414.5053,8118886.798
"895",895,339416.384,8118885.859
"896",896,339416.384,8118885.859
"897",897,339418.2628,8118884.919
"898",898,339418.2628,8118884.919
"899",899,339420.1416,8118883.98
"900",900,339420.1416,8118883.98
"901",901,339422.0203,8118883.041
"902",902,339422.0203,8118883.041
"903",903,339423.8991,8118882.101
"904",904,339423.8991,8118882.101
"905",905,339425.7778,8118881.162
"906",906,339425.7778,8118881.162
"907",907,339427.6566,8118880.223
"908",908,339427.6566,8118880.223
"909",909,339429.5353,8118879.283
"910",910,339429.5353,8118879.283
"911",911,339431.4141,8118878.344
"912",912,339431.4141,8118878.344
"913",913,339433.2928,8118877.404
"914",914,339433.2928,8118877.404
"915",915,339435.1716,8118876.465
"916",916,339435.1716,8118876.465
"917",917,339437.0503,8118875.526
"918",918,339437.0503,8118875.526
"919",919,339438.9291,8118874.586
"920",920,339438.9291,8118874.586
"921",921,339440.8078,8118873.647
"922",922,339440.8078,8118873.647
"923",923,339442.6866,8118872.708
"924",924,339442.6866,8118872.708
"925",925,339444.5653,8118871.768
"926",926,339444.5653,8118871.768
"927",927,339446.4441,8118870.829
"928",928,339446.4441,8118870.829
"929",929,339448.3228,8118869.889
"930",930,339448.3228,8118869.889
"931",931,339451.141,8118868.95
"932",932,339451.141,8118868.95
"933",933,339453.9591,8118868.011
"934",934,339453.9591,8118868.011
"935",935,339456.7772,8118867.071
"936",936,339456.7772,8118867.071
"937",937,339459.5954,8118866.132
"938",938,339459.5954,8118866.132
"939",939,339462.4135,8118865.193
"940",940,339462.4135,8118865.193
"941",941,339465.2316,8118864.253
"942",942,339465.2316,8118864.253
"943",943,339468.0497,8118863.314
"944",944,339468.0497,8118863.314
"945",945,339470.8679,8118862.374
"946",946,339470.8679,8118862.374
"947",947,339473.686,8118861.435
"948",948,339473.686,8118861.435
"949",949,339476.5041,8118860.496
"950",950,339476.5041,8118860.496
"951",951,339479.3223,8118859.556
"952",952,339479.3223,8118859.556
"953",953,339482.1404,8118858.617
"954",954,339482.1404,8118858.617
"955",955,339484.9585,8118857.678
"956",956,339484.9585,8118857.678
"957",957,339487.7767,8118856.738
"958",958,339487.7767,8118856.738
"959",959,339490.5948,8118855.799
"960",960,339490.5948,8118855.799
"961",961,339493.4129,8118854.859
"962",962,339493.4129,8118854.859
"963",963,339496.231,8118855.799
"964",964,339496.231,8118855.799
"965",965,339499.0492,8118856.738
"966",966,339499.0492,8118856.738
"967",967,339501.8673,8118857.678
"968",968,339501.8673,8118857.678
"969",969,339504.6854,8118858.617
"970",970,339504.6854,8118858.617
"971",971,339507.5036,8118859.556
"972",972,339507.5036,8118859.556
"973",973,339510.3217,8118860.496
"974",974,339510.3217,8118860.496
"975",975,339513.1398,8118861.435
"976",976,339513.1398,8118861.435
"977",977,339515.9579,8118862.374
"978",978,339515.9579,8118862.374
"979",979,339518.7761,8118863.314
"980",980,339518.7761,8118863.314
"981",981,339521.5942,8118864.253
"982",982,339521.5942,8118864.253
"983",983,339524.4123,8118865.193
"984",984,339524.4123,8118865.193
"985",985,339527.2305,8118866.132
"986",986,339527.2305,8118866.132
"987",987,339530.0486,8118867.071
"988",988,339530.0486,8118867.071
"989",989,339532.8667,8118868.011
"990",990,339532.8667,8118868.011
"991",991,339535.6848,8118868.95
"992",992,339535.6848,8118868.95
"993",993,339538.503,8118869.889
"994",994,339538.503,8118869.889
"995",995,339540.3817,8118870.829
"996",996,339540.3817,8118870.829
"997",997,339542.2605,8118871.768
"998",998,339542.2605,8118871.768
"999",999,339544.1392,8118872.708
"1000",1000,339544.1392,8118872.708
"1001",1001,339546.018,8118873.647
"1002",1002,339546.018,8118873.647
"1003",1003,339547.8967,8118874.586
"1004",1004,339547.8967,8118874.586
"1005",1005,339549.7755,8118875.526
"1006",1006,339549.7755,8118875.526
"1007",1007,339551.6542,8118876.465
"1008",1008,339551.6542,8118876.465
"1009",1009,339553.533,8118877.404
"1010",1010,339553.533,8118877.404
"1011",1011,339555.4118,8118878.344
"1012",1012,339555.4118,8118878.344
"1013",1013,339557.2905,8118879.283
"1014",1014,339557.2905,8118879.283
"1015",1015,339559.1693,8118880.223
"1016",1016,339559.1693,8118880.223
"1017",1017,339561.048,8118881.162
"1018",1018,339561.048,8118881.162
"1019",1019,339562.9268,8118882.101
"1020",1020,339562.9268,8118882.101
"1021",1021,339564.8055,8118883.041
"1022",1022,339564.8055,8118883.041
"1023",1023,339566.6843,8118883.98
"1024",1024,339566.6843,8118883.98
"1025",1025,339568.563,8118884.919
"1026",1026,339568.563,8118884.919
"1027",1027,339570.4418,8118885.859
"1028",1028,339570.4418,8118885.859
"1029",1029,339572.3205,8118886.798
"1030",1030,339572.3205,8118886.798
"1031",1031,339574.1993,8118887.738
"1032",1032,339574.1993,8118887.738
"1033",1033,339576.078,8118888.677
"1034",1034,339576.078,8118888.677
"1035",1035,339577.9568,8118889.616
"1036",1036,339577.9568,8118889.616
"1037",1037,339579.8355,8118890.556
"1038",1038,339579.8355,8118890.556
"1039",1039,339581.7143,8118891.495
"1040",1040,339581.7143,8118891.495
"1041",1041,339583.593,8118892.434
"1042",1042,339583.593,8118892.434
"1043",1043,339585.4718,8118893.374
"1044",1044,339585.4718,8118893.374
"1045",1045,339587.3505,8118894.313
"1046",1046,339587.3505,8118894.313
"1047",1047,339589.2293,8118895.253
"1048",1048,339589.2293,8118895.253
"1049",1049,339591.1081,8118896.192
"1050",1050,339591.1081,8118896.192
"1051",1051,339592.9868,8118897.131
"1052",1052,339592.9868,8118897.131
"1053",1053,339594.8656,8118898.071
"1054",1054,339594.8656,8118898.071
"1055",1055,339596.7443,8118899.01
"1056",1056,339596.7443,8118899.01
"1057",1057,339598.6231,8118899.949
"1058",1058,339598.6231,8118899.949
"1059",1059,339601.4412,8118900.889
"1060",1060,339601.4412,8118900.889
"1061",1061,339604.2593,8118901.828
"1062",1062,339604.2593,8118901.828
"1063",1063,339607.0775,8118902.768
"1064",1064,339607.0775,8118902.768
"1065",1065,339609.8956,8118903.707
"1066",1066,339609.8956,8118903.707
"1067",1067,339612.7137,8118904.646
"1068",1068,339612.7137,8118904.646
"1069",1069,339615.5318,8118905.586
"1070",1070,339615.5318,8118905.586
"1071",1071,339618.35,8118906.525
"1072",1072,339618.35,8118906.525
"1073",1073,339621.1681,8118907.464
"1074",1074,339621.1681,8118907.464
"1075",1075,339623.9862,8118908.404
"1076",1076,339623.9862,8118908.404
"1077",1077,339626.8044,8118909.343
"1078",1078,339626.8044,8118909.343
"1079",1079,339629.6225,8118910.283
"1080",1080,339629.6225,8118910.283
"1081",1081,339632.4406,8118911.222
"1082",1082,339632.4406,8118911.222
"1083",1083,339635.2587,8118912.161
"1084",1084,339635.2587,8118912.161
"1085",1085,339638.0769,8118913.101
"1086",1086,339638.0769,8118913.101
"1087",1087,339640.895,8118914.04
"1088",1088,339640.895,8118914.04
"1089",1089,339643.7131,8118914.979
"1090",1090,339643.7131,8118914.979
"1091",1091,339646.5313,8118915.919
"1092",1092,339646.5313,8118915.919
"1093",1093,339649.3494,8118916.858
"1094",1094,339649.3494,8118916.858
"1095",1095,339652.1675,8118917.798
"1096",1096,339652.1675,8118917.798
"1097",1097,339654.9856,8118918.737
"1098",1098,339654.9856,8118918.737
"1099",1099,339657.8038,8118919.676
"1100",1100,339657.8038,8118919.676
"1101",1101,339660.6219,8118920.616
"1102",1102,339660.6219,8118920.616
"1103",1103,339663.44,8118921.555
"1104",1104,339663.44,8118921.555
"1105",1105,339666.2582,8118922.495
"1106",1106,339666.2582,8118922.495
"1107",1107,339669.0763,8118923.434
"1108",1108,339669.0763,8118923.434
"1109",1109,339671.8944,8118924.373
"1110",1110,339671.8944,8118924.373
"1111",1111,339674.7126,8118925.313
"1112",1112,339674.7126,8118925.313
"1113",1113,339677.5307,8118926.252
"1114",1114,339677.5307,8118926.252
"1115",1115,339680.3488,8118927.191
"1116",1116,339680.3488,8118927.191
"1117",1117,339683.1669,8118928.131
"1118",1118,339683.1669,8118928.131
"1119",1119,339685.9851,8118929.07
"1120",1120,339685.9851,8118929.07
"1121",1121,339688.8032,8118930.01
"1122",1122,339688.8032,8118930.01
"1123",1123,339690.6819,8118930.949
"1124",1124,339690.6819,8118930.949
"1125",1125,339692.5607,8118931.888
"1126",1126,339692.5607,8118931.888
"1127",1127,339694.4395,8118932.828
"1128",1128,339694.4395,8118932.828
"1129",1129,339696.3182,8118933.767
"1130",1130,339696.3182,8118933.767
"1131",1131,339698.197,8118934.706
"1132",1132,339698.197,8118934.706
"1133",1133,339700.0757,8118935.646
"1134",1134,339700.0757,8118935.646
"1135",1135,339701.9545,8118936.585
"1136",1136,339701.9545,8118936.585
"1137",1137,339703.8332,8118937.525
"1138",1138,339703.8332,8118937.525
"1139",1139,339705.712,8118938.464
"1140",1140,339705.712,8118938.464
"1141",1141,339707.5907,8118939.403
"1142",1142,339707.5907,8118939.403
"1143",1143,339709.4695,8118940.343
"1144",1144,339709.4695,8118940.343
"1145",1145,339711.3482,8118941.282
"1146",1146,339711.3482,8118941.282
"1147",1147,339713.227,8118942.221
"1148",1148,339713.227,8118942.221
"1149",1149,339715.1057,8118943.161
"1150",1150,339715.1057,8118943.161
"1151",1151,339716.9845,8118944.1
"1152",1152,339716.9845,8118944.1
"1153",1153,339718.8632,8118945.04
"1154",1154,339718.8632,8118945.04
"1155",1155,339720.742,8118945.979
"1156",1156,339720.742,8118945.979
"1157",1157,339722.6207,8118946.918
"1158",1158,339722.6207,8118946.918
"1159",1159,339724.4995,8118947.858
"1160",1160,339724.4995,8118947.858
"1161",1161,339726.3783,8118948.797
"1162",1162,339726.3783,8118948.797
"1163",1163,339728.257,8118949.736
"1164",1164,339728.257,8118949.736
"1165",1165,339730.1358,8118950.676
"1166",1166,339730.1358,8118950.676
"1167",1167,339732.0145,8118951.615
"1168",1168,339732.0145,8118951.615
"1169",1169,339733.8933,8118952.555
"1170",1170,339733.8933,8118952.555
"1171",1171,339735.772,8118953.494
"1172",1172,339735.772,8118953.494
"1173",1173,339737.6508,8118954.433
"1174",1174,339737.6508,8118954.433
"1175",1175,339739.5295,8118955.373
"1176",1176,339739.5295,8118955.373
"1177",1177,339741.4083,8118956.312
"1178",1178,339741.4083,8118956.312
"1179",1179,339743.287,8118957.251
"1180",1180,339743.287,8118957.251
"1181",1181,339745.1658,8118958.191
"1182",1182,339745.1658,8118958.191
"1183",1183,339747.0445,8118959.13
"1184",1184,339747.0445,8118959.13
"1185",1185,339748.9233,8118960.07
"1186",1186,339748.9233,8118960.07
"1187",1187,339749.8627,8118961.009
"1188",1188,339749.8627,8118961.009
"1189",1189,339750.802,8118961.948
"1190",1190,339750.802,8118961.948
"1191",1191,339751.7414,8118962.888
"1192",1192,339751.7414,8118962.888
"1193",1193,339752.6808,8118963.827
"1194",1194,339752.6808,8118963.827
"1195",1195,339753.6202,8118964.766
"1196",1196,339753.6202,8118964.766
"1197",1197,339754.5595,8118965.706
"1198",1198,339754.5595,8118965.706
"1199",1199,339755.4989,8118966.645
"1200",1200,339755.4989,8118966.645
"1201",1201,339756.4383,8118967.585
"1202",1202,339756.4383,8118967.585
"1203",1203,339757.3777,8118968.524
"1204",1204,339757.3777,8118968.524
"1205",1205,339758.317,8118969.463
"1206",1206,339758.317,8118969.463
"1207",1207,339759.2564,8118970.403
"1208",1208,339759.2564,8118970.403
"1209",1209,339760.1958,8118971.342
"1210",1210,339760.1958,8118971.342
"1211",1211,339761.1352,8118972.281
"1212",1212,339761.1352,8118972.281
"1213",1213,339762.0746,8118973.221
"1214",1214,339762.0746,8118973.221
"1215",1215,339763.0139,8118974.16
"1216",1216,339763.0139,8118974.16
"1217",1217,339763.9533,8118975.1
"1218",1218,339763.9533,8118975.1
"1219",1219,339764.8927,8118976.039
"1220",1220,339764.8927,8118976.039
"1221",1221,339765.8321,8118976.978
"1222",1222,339765.8321,8118976.978
"1223",1223,339766.7714,8118977.918
"1224",1224,339766.7714,8118977.918
"1225",1225,339767.7108,8118978.857
"1226",1226,339767.7108,8118978.857
"1227",1227,339768.6502,8118979.796
"1228",1228,339768.6502,8118979.796
"1229",1229,339769.5896,8118980.736
"1230",1230,339769.5896,8118980.736
"1231",1231,339770.5289,8118981.675
"1232",1232,339770.5289,8118981.675
"1233",1233,339771.4683,8118982.615
"1234",1234,339771.4683,8118982.615
"1235",1235,339772.4077,8118983.554
"1236",1236,339772.4077,8118983.554
"1237",1237,339773.3471,8118984.493
"1238",1238,339773.3471,8118984.493
"1239",1239,339774.2864,8118985.433
"1240",1240,339774.2864,8118985.433
"1241",1241,339775.2258,8118986.372
"1242",1242,339775.2258,8118986.372
"1243",1243,339776.1652,8118987.311
"1244",1244,339776.1652,8118987.311
"1245",1245,339777.1046,8118988.251
"1246",1246,339777.1046,8118988.251
"1247",1247,339778.044,8118989.19
"1248",1248,339778.044,8118989.19
"1249",1249,339778.9833,8118990.13
"1250",1250,339778.9833,8118990.13
"1251",1251,339781.8015,8118991.069
"1252",1252,339781.8015,8118991.069
"1253",1253,339784.6196,8118992.008
"1254",1254,339784.6196,8118992.008
"1255",1255,339787.4377,8118992.948
"1256",1256,339787.4377,8118992.948
"1257",1257,339790.2558,8118993.887
"1258",1258,339790.2558,8118993.887
"1259",1259,339793.074,8118994.826
"1260",1260,339793.074,8118994.826
"1261",1261,339795.8921,8118995.766
"1262",1262,339795.8921,8118995.766
"1263",1263,339798.7102,8118996.705
"1264",1264,339798.7102,8118996.705
"1265",1265,339801.5284,8118997.645
"1266",1266,339801.5284,8118997.645
"1267",1267,339804.3465,8118998.584
"1268",1268,339804.3465,8118998.584
"1269",1269,339807.1646,8118999.523
"1270",1270,339807.1646,8118999.523
"1271",1271,339809.9827,8119000.463
"1272",1272,339809.9827,8119000.463
"1273",1273,339812.8009,8119001.402
"1274",1274,339812.8009,8119001.402
"1275",1275,339815.619,8119002.341
"1276",1276,339815.619,8119002.341
"1277",1277,339818.4371,8119003.281
"1278",1278,339818.4371,8119003.281
"1279",1279,339821.2553,8119004.22
"1280",1280,339821.2553,8119004.22
"1281",1281,339824.0734,8119005.16
"1282",1282,339824.0734,8119005.16
"1283",1283,339826.8915,8119006.099
"1284",1284,339826.8915,8119006.099
"1285",1285,339829.7097,8119007.038
"1286",1286,339829.7097,8119007.038
"1287",1287,339832.5278,8119007.978
"1288",1288,339832.5278,8119007.978
"1289",1289,339835.3459,8119008.917
"1290",1290,339835.3459,8119008.917
"1291",1291,339838.164,8119009.857
"1292",1292,339838.164,8119009.857
"1293",1293,339840.9822,8119010.796
"1294",1294,339840.9822,8119010.796
"1295",1295,339843.8003,8119011.735
"1296",1296,339843.8003,8119011.735
"1297",1297,339846.6184,8119012.675
"1298",1298,339846.6184,8119012.675
"1299",1299,339849.4366,8119013.614
"1300",1300,339849.4366,8119013.614
"1301",1301,339852.2547,8119014.553
"1302",1302,339852.2547,8119014.553
"1303",1303,339855.0728,8119015.493
"1304",1304,339855.0728,8119015.493
"1305",1305,339857.8909,8119016.432
"1306",1306,339857.8909,8119016.432
"1307",1307,339860.7091,8119017.372
"1308",1308,339860.7091,8119017.372
"1309",1309,339863.5272,8119018.311
"1310",1310,339863.5272,8119018.311
"1311",1311,339866.3453,8119019.25
"1312",1312,339866.3453,8119019.25
"1313",1313,339869.1635,8119020.19
"1314",1314,339869.1635,8119020.19
"1315",1315,339871.0422,8119021.129
"1316",1316,339871.0422,8119021.129
"1317",1317,339872.921,8119022.068
"1318",1318,339872.921,8119022.068
"1319",1319,339874.7997,8119023.008
"1320",1320,339874.7997,8119023.008
